route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
37673,210.0.1,1135204,17 Jeff/19th Ward to Transit Center,,1,137921,190988,1,1
37673,210.0.1,1135205,17 Jeff/19th Ward to Transit Center,,1,137897,190988,1,1
37673,210.0.1,1135206,17 Jeff/19th Ward to Transit Center,,1,137889,190988,1,1
37673,210.0.1,1135207,17 Jeff/19th Ward to Transit Center,,1,137875,190988,1,1
37673,210.0.1,1135208,17 Jeff/19th Ward to Transit Center,,1,137839,190988,1,1
37673,210.0.1,1135209,17 Jeff/19th Ward to Transit Center,,1,137846,190988,1,1
37673,210.0.1,1135210,17 Jeff/19th Ward to Transit Center,,1,137840,190988,1,1
37673,210.0.1,1135211,17 Jeff/19th Ward to Transit Center,,1,137858,190988,1,1
37673,210.0.1,1135212,17 Jeff/19th Ward to Transit Center,,1,137866,190988,1,1
37673,210.0.1,1135213,17 Jeff/19th Ward to Transit Center,,1,137932,190988,1,1
37673,210.0.1,1135214,17 Jeff/19th Ward to Transit Center,,1,137840,190988,1,1
37673,210.0.1,1135215,17 Jeff/19th Ward to Transit Center,,1,137836,190988,1,1
37674,210.0.1,1135288,18 Chili to Chili Center,,0,137897,190990,1,1
37674,210.0.1,1135289,18 Chili to Chili Center,,0,137865,190990,1,1
37674,210.0.1,1135290,18 Chili to Chili Center,,0,137846,190990,1,1
37674,210.0.1,1135291,18 Chili to Chili Center,,0,137843,190990,1,1
37674,210.0.1,1135292,18 Chili to Chili Center,,0,137864,190990,1,1
37674,210.0.1,1135293,18 Chili to Chili Center,,0,137903,190990,1,1
37674,210.0.1,1135294,18 Chili to Chili Center,,0,137862,190990,1,1
37674,210.0.1,1135295,18 Chili to Chili Center,,0,137893,190990,1,1
37674,210.0.1,1135296,18 Chili to Chili Center,,0,137846,190990,1,1
37674,210.0.1,1135297,18 Chili to Chili Center,,0,137855,190990,1,1
37674,210.0.1,1135298,18 Chili to Chili Center,,0,137864,190990,1,1
37674,210.0.1,1135299,18 Chili to Chili Center,,0,137844,190990,1,1
37674,210.0.1,1135300,18 Chili to Chili Center,,0,137887,190990,1,1
37674,210.0.1,1135301,18 Chili to Chili Center,,0,137865,190990,1,1
37674,210.0.1,1135302,18 Chili to Chili Center,,0,137930,190990,1,1
37674,210.0.1,1135303,18 Chili to Chili Center,,0,137921,190990,1,1
37674,210.0.1,1135304,18 Chili to Chili Center,,0,137874,190990,1,1
37674,210.0.1,1135305,18 Chili to Chili Center,,0,137930,190990,1,1
37674,210.0.1,1135306,18 Chili to Chili Center,,0,137880,190990,1,1
37674,210.0.1,1135307,18 Chili to Chili Center,,0,137858,190990,1,1
37674,210.0.1,1135308,18 Chili to Chili Center,,0,137884,190990,1,1
37674,210.0.1,1135309,18 Chili to Chili Center,,0,137845,190990,1,1
37674,210.0.1,1135310,18 Chili to Chili Center,,0,137928,190990,1,1
37674,210.0.1,1135311,18 Chili to Chili Center,,0,137859,190990,1,1
37674,210.0.1,1135312,18 Chili to Chili Center,,0,137905,190990,1,1
37674,210.0.1,1135313,18 Chili to Chili Center,,0,137852,190990,1,1
37674,210.0.1,1135314,18 Chili to Chili Center,,0,137837,190990,1,1
37674,210.0.1,1135315,18 Chili to Chili Center,,0,137858,190990,1,1
37674,210.0.1,1135316,18 Chili to Chili Center,,0,137870,190990,1,1
37674,210.0.1,1135317,18 Chili to Chili Center,,0,137932,190990,1,1
37674,210.0.1,1135318,18 Chili to Chili Center,,0,137882,190990,1,1
37674,210.0.1,1135319,18 Chili to Chili Center,,0,137875,190990,1,1
37674,210.0.1,1135320,18 Chili to Transit Center,,1,137897,190991,1,1
37674,210.0.1,1135321,18 Chili to Transit Center,,1,137865,190991,1,1
37674,210.0.1,1135322,18 Chili to Transit Center,,1,137846,190991,1,1
37674,210.0.1,1135323,18 Chili to Transit Center,,1,137843,190991,1,1
37674,210.0.1,1135324,18 Chili to Transit Center,,1,137864,190991,1,1
37674,210.0.1,1135325,18 Chili to Transit Center,,1,137903,190991,1,1
37674,210.0.1,1135326,18 Chili to Transit Center,,1,137862,190991,1,1
37674,210.0.1,1135327,18 Chili to Transit Center,,1,137893,190991,1,1
37674,210.0.1,1135328,18 Chili to Transit Center,,1,137846,190991,1,1
37674,210.0.1,1135329,18 Chili to Transit Center,,1,137855,190991,1,1
37674,210.0.1,1135330,18 Chili to Transit Center,,1,137864,190991,1,1
37674,210.0.1,1135331,18 Chili to Transit Center,,1,137844,190991,1,1
37674,210.0.1,1135332,18 Chili to Transit Center,,1,137887,190991,1,1
37674,210.0.1,1135333,18 Chili to Transit Center,,1,137865,190991,1,1
37674,210.0.1,1135334,18 Chili to Transit Center,,1,137930,190991,1,1
37674,210.0.1,1135335,18 Chili to Transit Center,,1,137921,190991,1,1
37674,210.0.1,1135336,18 Chili to Transit Center,,1,137874,190991,1,1
37674,210.0.1,1135337,18 Chili to Transit Center,,1,137930,190991,1,1
37674,210.0.1,1135338,18 Chili to Transit Center,,1,137880,190991,1,1
37674,210.0.1,1135339,18 Chili to Transit Center,,1,137858,190991,1,1
37674,210.0.1,1135340,18 Chili to Transit Center,,1,137884,190991,1,1
37674,210.0.1,1135341,18 Chili to Transit Center,,1,137845,190991,1,1
37674,210.0.1,1135342,18 Chili to Transit Center,,1,137928,190991,1,1
37674,210.0.1,1135343,18 Chili to Transit Center,,1,137859,190991,1,1
37674,210.0.1,1135344,18 Chili to Transit Center,,1,137905,190991,1,1
37674,210.0.1,1135345,18 Chili to Transit Center,,1,137852,190991,1,1
37674,210.0.1,1135346,18 Chili to Transit Center,,1,137837,190991,1,1
37674,210.0.1,1135347,18 Chili to Transit Center,,1,137858,190991,1,1
37674,210.0.1,1135348,18 Chili to Transit Center,,1,137870,190991,1,1
37674,210.0.1,1135349,18 Chili to Transit Center,,1,137932,190991,1,1
37675,210.0.1,1135424,19 Buffalo Rd to Roch Tech Pk,,0,137845,190993,1,1
37675,210.0.1,1135425,19 Buffalo Rd to Roch Tech Pk,,0,137859,190993,1,1
37675,210.0.1,1135426,19 Buffalo Rd to Roch Tech Pk,,0,137881,190993,1,1
37675,210.0.1,1135427,19 Buffalo Rd to Roch Tech Pk,,0,137879,190993,1,1
37675,210.0.1,1135428,19 Buffalo Rd to Roch Tech Pk,,0,137842,190993,1,1
37675,210.0.1,1135429,19 Buffalo Rd to Roch Tech Pk,,0,137873,190993,1,1
37675,210.0.1,1135430,19 Buffalo Rd to Roch Tech Pk,,0,137884,190993,1,1
37675,210.0.1,1135431,19 Buffalo Rd to Roch Tech Pk,,0,137850,190993,1,1
37675,210.0.1,1135432,19 Buffalo Rd to Roch Tech Pk,,0,137880,190993,1,1
37675,210.0.1,1135433,19 Buffalo Rd to Roch Tech Pk,,0,137889,190993,1,1
37675,210.0.1,1135434,19 Buffalo Rd to Roch Tech Pk,,0,137926,190993,1,1
37675,210.0.1,1135435,19 Buffalo Rd to Roch Tech Pk,,0,137848,190993,1,1
37675,210.0.1,1135436,19 Buffalo Rd to Roch Tech Pk,,0,137852,190993,1,1
37675,210.0.1,1135437,19 Buffalo Rd to Roch Tech Pk,,0,137866,190993,1,1
37675,210.0.1,1135438,19 Buffalo Rd to Roch Tech Pk,,0,137888,190993,1,1
37675,210.0.1,1135439,19 Buffalo Rd to Roch Tech Pk,,0,137880,190993,1,1
37675,210.0.1,1135440,19 Buffalo Rd to Roch Tech Pk,,0,137897,190993,1,1
37675,210.0.1,1135441,19 Buffalo Rd to Roch Tech Pk,,0,137884,190993,1,1
37675,210.0.1,1135442,19 Buffalo Rd to Roch Tech Pk,,0,137845,190993,1,1
37675,210.0.1,1135443,19 Buffalo Rd to Roch Tech Pk,,0,137839,190993,1,1
37675,210.0.1,1135444,19 Buffalo Rd to Roch Tech Pk,,0,137850,190993,1,1
37675,210.0.1,1135445,19 Buffalo Rd to Roch Tech Pk,,0,137840,190993,1,1
37675,210.0.1,1135446,19 Buffalo Rd to Roch Tech Pk,,0,137866,190993,1,1
37675,210.0.1,1135447,19 Buffalo Rd to Roch Tech Pk,,0,137871,190993,1,1
37675,210.0.1,1135448,19 Buffalo Rd to Roch Tech Pk,,0,137881,190993,1,1
37675,210.0.1,1135449,19 Buffalo Rd to Roch Tech Pk,,0,137838,190993,1,1
37675,210.0.1,1135450,19 Buffalo Rd to Roch Tech Pk,,0,137836,190993,1,1
37675,210.0.1,1135451,19 Buffalo Rd to Roch Tech Pk,,0,137945,190993,1,1
37675,210.0.1,1135452,19 Buffalo Rd to Roch Tech Pk,,0,137880,190993,1,1
37675,210.0.1,1135453,19 Buffalo Rd to Roch Tech Pk,,0,137892,190993,1,1
37675,210.0.1,1135454,19 Buffalo Rd to Roch Tech Pk,,0,137840,190993,1,1
37675,210.0.1,1135455,19 Buffalo Rd to Roch Tech Pk,,0,137886,190993,1,1
37675,210.0.1,1135456,19 Buffalo Rd to Transit Center,,1,137855,190994,1,1
37675,210.0.1,1135457,19 Buffalo Rd to Transit Center,,1,137845,190994,1,1
37675,210.0.1,1135458,19 Buffalo Rd to Transit Center,,1,137859,190994,1,1
37675,210.0.1,1135459,19 Buffalo Rd to Transit Center,,1,137881,190994,1,1
37675,210.0.1,1135460,19 Buffalo Rd to Transit Center,,1,137879,190994,1,1
37675,210.0.1,1135461,19 Buffalo Rd to Transit Center,,1,137842,190994,1,1
37675,210.0.1,1135462,19 Buffalo Rd to Transit Center,,1,137873,190994,1,1
37675,210.0.1,1135463,19 Buffalo Rd to Transit Center,,1,137884,190994,1,1
37675,210.0.1,1135464,19 Buffalo Rd to Transit Center,,1,137850,190994,1,1
37675,210.0.1,1135465,19 Buffalo Rd to Transit Center,,1,137880,190994,1,1
37675,210.0.1,1135466,19 Buffalo Rd to Transit Center,,1,137889,190994,1,1
37675,210.0.1,1135467,19 Buffalo Rd to Transit Center,,1,137926,190994,1,1
37675,210.0.1,1135468,19 Buffalo Rd to Transit Center,,1,137848,190994,1,1
37675,210.0.1,1135469,19 Buffalo Rd to Transit Center,,1,137852,190994,1,1
37675,210.0.1,1135470,19 Buffalo Rd to Transit Center,,1,137866,190994,1,1
37675,210.0.1,1135471,19 Buffalo Rd to Transit Center,,1,137888,190994,1,1
37675,210.0.1,1135472,19 Buffalo Rd to Transit Center,,1,137880,190994,1,1
37675,210.0.1,1135473,19 Buffalo Rd to Transit Center,,1,137897,190994,1,1
37675,210.0.1,1135474,19 Buffalo Rd to Transit Center,,1,137884,190994,1,1
37675,210.0.1,1135475,19 Buffalo Rd to Transit Center,,1,137845,190994,1,1
37675,210.0.1,1135476,19 Buffalo Rd to Transit Center,,1,137839,190994,1,1
37675,210.0.1,1135477,19 Buffalo Rd to Transit Center,,1,137850,190994,1,1
37675,210.0.1,1135478,19 Buffalo Rd to Transit Center,,1,137840,190994,1,1
37675,210.0.1,1135479,19 Buffalo Rd to Transit Center,,1,137866,190994,1,1
37675,210.0.1,1135480,19 Buffalo Rd to Transit Center,,1,137871,190994,1,1
37675,210.0.1,1135481,19 Buffalo Rd to Transit Center,,1,137881,190994,1,1
37675,210.0.1,1135482,19 Buffalo Rd to Transit Center,,1,137838,190994,1,1
37675,210.0.1,1135483,19 Buffalo Rd to Transit Center,,1,137836,190994,1,1
37675,210.0.1,1135484,19 Buffalo Rd to Transit Center,,1,137945,190994,1,1
37675,210.0.1,1135485,19 Buffalo Rd to Transit Center,,1,137880,190994,1,1
37675,210.0.1,1135486,19 Buffalo Rd to Transit Center,,1,137892,190994,1,1
37676,210.0.1,1135559,20 Lyell to Greece Rdg Mall,,0,137853,190996,1,1
37676,210.0.1,1135560,20 Lyell to Greece Rdg Mall,,0,137849,190996,1,1
37676,210.0.1,1135561,20 Lyell to Greece Rdg Mall,,0,137876,190996,1,1
37676,210.0.1,1135562,20 Lyell to Greece Rdg Mall,,0,137860,190996,1,1
37676,210.0.1,1135563,20 Lyell to Greece Rdg Mall,,0,137849,190996,1,1
37676,210.0.1,1135564,20 Lyell to Greece Rdg Mall,,0,137886,190996,1,1
37676,210.0.1,1135565,20 Lyell to Greece Rdg Mall,,0,137875,190996,1,1
37676,210.0.1,1135566,20 Lyell to Greece Rdg Mall,,0,137865,190996,1,1
37676,210.0.1,1135567,20 Lyell to Greece Rdg Mall,,0,137903,190996,1,1
37676,210.0.1,1135568,20 Lyell to Greece Rdg Mall,,0,137871,190996,1,1
37676,210.0.1,1135569,20 Lyell to Greece Rdg Mall,,0,137841,190996,1,1
37676,210.0.1,1135570,20 Lyell to Greece Rdg Mall,,0,137903,190996,1,1
37676,210.0.1,1135571,20 Lyell to Greece Rdg Mall,,0,137871,190996,1,1
37676,210.0.1,1135572,20 Lyell to Greece Rdg Mall,,0,137864,190996,1,1
37676,210.0.1,1135573,20 Lyell to Greece Rdg Mall,,0,137849,190996,1,1
37676,210.0.1,1135574,20 Lyell to Greece Rdg Mall,,0,137842,190996,1,1
37676,210.0.1,1135575,20 Lyell to Greece Rdg Mall,,0,137899,190996,1,1
37676,210.0.1,1135576,20 Lyell to Greece Rdg Mall,,0,137836,190996,1,1
37676,210.0.1,1135577,20 Lyell to Greece Rdg Mall,,0,137892,190996,1,1
37676,210.0.1,1135578,20 Lyell to Greece Rdg Mall,,0,137874,190996,1,1
37676,210.0.1,1135579,20 Lyell to Greece Rdg Mall,,0,137876,190996,1,1
37676,210.0.1,1135580,20 Lyell to Greece Rdg Mall,,0,137868,190996,1,1
37676,210.0.1,1135581,20 Lyell to Greece Rdg Mall,,0,137841,190996,1,1
37676,210.0.1,1135582,20 Lyell to Greece Rdg Mall,,0,137904,190996,1,1
37676,210.0.1,1135583,20 Lyell to Greece Rdg Mall,,0,137845,190996,1,1
37676,210.0.1,1135584,20 Lyell to Greece Rdg Mall,,0,137864,190996,1,1
37676,210.0.1,1135585,20 Lyell to Greece Rdg Mall,,0,137928,190996,1,1
37676,210.0.1,1135586,20 Lyell to Greece Rdg Mall,,0,137896,190996,1,1
37676,210.0.1,1135587,20 Lyell to Greece Rdg Mall,,0,137866,190996,1,1
37676,210.0.1,1135588,20 Lyell to Greece Rdg Mall,,0,137864,190996,1,1
37676,210.0.1,1135589,20 Lyell to Greece Rdg Mall,,0,137886,190996,1,1
37676,210.0.1,1135590,20 Lyell to Greece Rdg Mall,,0,137849,190996,1,1
37676,210.0.1,1135591,20 Lyell to Transit Center,,1,137891,190998,1,1
37676,210.0.1,1135592,20 Lyell to Transit Center,,1,137853,190998,1,1
37676,210.0.1,1135593,20 Lyell to Transit Center,,1,137849,190998,1,1
37676,210.0.1,1135594,20 Lyell to Transit Center,,1,137886,190998,1,1
37676,210.0.1,1135595,20 Lyell to Transit Center,,1,137875,190998,1,1
37676,210.0.1,1135596,20 Lyell to Transit Center,,1,137893,190998,1,1
37676,210.0.1,1135597,20 Lyell to Transit Center,,1,137840,190998,1,1
37676,210.0.1,1135598,20 Lyell to Transit Center,,1,137855,190998,1,1
37676,210.0.1,1135599,20 Lyell to Transit Center,,1,137865,190998,1,1
37676,210.0.1,1135600,20 Lyell to Transit Center,,1,137903,190998,1,1
37676,210.0.1,1135601,20 Lyell to Transit Center,,1,137871,190998,1,1
37676,210.0.1,1135602,20 Lyell to Transit Center,,1,137841,190998,1,1
37676,210.0.1,1135603,20 Lyell to Transit Center,,1,137930,190998,1,1
37676,210.0.1,1135604,20 Lyell to Transit Center,,1,137871,190998,1,1
37676,210.0.1,1135605,20 Lyell to Transit Center,,1,137899,190998,1,1
37676,210.0.1,1135606,20 Lyell to Transit Center,,1,137872,190998,1,1
37676,210.0.1,1135607,20 Lyell to Transit Center,,1,137892,190998,1,1
37676,210.789.1,1135622,20 Lyell to Transit Center,,1,136890,190997,1,1
37676,210.0.1,1135608,20 Lyell to Transit Center,,1,137858,190998,1,1
37676,210.0.1,1135609,20 Lyell to Transit Center,,1,137838,190998,1,1
37676,210.0.1,1135610,20 Lyell to Transit Center,,1,137932,190998,1,1
37676,210.0.1,1135611,20 Lyell to Transit Center,,1,137928,190998,1,1
37676,210.0.1,1135612,20 Lyell to Transit Center,,1,137864,190998,1,1
37676,210.0.1,1135613,20 Lyell to Transit Center,,1,137849,190998,1,1
37676,210.0.1,1135614,20 Lyell to Transit Center,,1,137842,190998,1,1
37676,210.0.1,1135615,20 Lyell to Transit Center,,1,137899,190998,1,1
37676,210.0.1,1135616,20 Lyell to Transit Center,,1,137836,190998,1,1
37676,210.0.1,1135617,20 Lyell to Transit Center,,1,137892,190998,1,1
37676,210.0.1,1135618,20 Lyell to Transit Center,,1,137928,190998,1,1
37676,210.0.1,1135619,20 Lyell to Transit Center,,1,137896,190998,1,1
37676,210.0.1,1135620,20 Lyell to Transit Center,,1,137866,190998,1,1
37676,210.0.1,1135621,20 Lyell to Transit Center,,1,137864,190998,1,1
37677,210.0.1,1135697,21L Dewey Long Line to Walmart,,0,136872,191002,1,1
37677,210.0.1,1135698,21S Dewey Short Line to Eastman Ave,,0,136873,191001,1,1
37677,210.0.1,1135699,21L Dewey Long Line to Walmart,,0,136877,191002,1,1
37677,210.0.1,1135700,21S Dewey Short Line to Eastman Ave,,0,137869,191001,1,1
37677,210.0.1,1135701,21L Dewey Long Line to Walmart,,0,136876,191002,1,1
37677,210.0.1,1135702,21S Dewey Short Line to Eastman Ave,,0,136880,191001,1,1
37677,210.0.1,1135703,21L Dewey Long Line to Walmart,,0,136875,191002,1,1
37677,210.0.1,1135704,21S Dewey Short Line to Eastman Ave,,0,136879,191001,1,1
37677,210.0.1,1135705,21L Dewey Long Line to Walmart,,0,136874,191002,1,1
37677,210.0.1,1135706,21S Dewey Short Line to Eastman Ave,,0,136871,191001,1,1
37677,210.0.1,1135707,21L Dewey Long Line to Walmart,,0,136873,191002,1,1
37677,210.0.1,1135708,21S Dewey Short Line to Eastman Ave,,0,136872,191001,1,1
37677,210.0.1,1135709,21L Dewey Long Line to Walmart,,0,137838,191002,1,1
37677,210.0.1,1135710,21S Dewey Short Line to Eastman Ave,,0,136878,191001,1,1
37677,210.0.1,1135711,21L Dewey Long Line to Walmart,,0,136880,191002,1,1
37677,210.0.1,1135712,21S Dewey Short Line to Eastman Ave,,0,136877,191001,1,1
37677,210.0.1,1135713,21L Dewey Long Line to Walmart,,0,136879,191002,1,1
37677,210.0.1,1135714,21S Dewey Short Line to Eastman Ave,,0,136876,191001,1,1
37677,210.0.1,1135715,21L Dewey Long Line to Walmart,,0,136871,191002,1,1
37677,210.0.1,1135716,21S Dewey Short Line to Eastman Ave,,0,136875,191001,1,1
37677,210.0.1,1135717,21L Dewey Long Line to Walmart,,0,136872,191002,1,1
37677,210.0.1,1135718,21S Dewey Short Line to Eastman Ave,,0,136874,191001,1,1
37677,210.0.1,1135719,21L Dewey Long Line to Walmart,,0,136878,191002,1,1
37677,210.0.1,1135720,21S Dewey Short Line to Eastman Ave,,0,136873,191001,1,1
37677,210.0.1,1135721,21L Dewey Long Line to Walmart,,0,136877,191002,1,1
37677,210.0.1,1135722,21S Dewey Short Line to Eastman Ave,,0,137843,191001,1,1
37677,210.0.1,1135723,21L Dewey Long Line to Walmart,,0,136876,191002,1,1
37677,210.0.1,1135724,21S Dewey Short Line to Eastman Ave,,0,136880,191001,1,1
37677,210.0.1,1135725,21L Dewey Long Line to Walmart,,0,136875,191002,1,1
37677,210.0.1,1135726,21S Dewey Short Line to Eastman Ave,,0,136879,191001,1,1
37677,210.0.1,1135727,21L Dewey Long Line to Walmart,,0,136874,191002,1,1
37677,210.0.1,1135728,21S Dewey Short Line to Eastman Ave,,0,136871,191001,1,1
37677,210.0.1,1135729,21L Dewey Long Line to Walmart,,0,136873,191002,1,1
37677,210.0.1,1135730,21S Dewey Short Line to Eastman Ave,,0,136872,191001,1,1
37677,210.0.1,1135731,21L Dewey Long Line to Walmart,,0,137844,191002,1,1
37677,210.0.1,1135732,21S Dewey Short Line to Eastman Ave,,0,136878,191001,1,1
37677,210.0.1,1135733,21L Dewey Long Line to Walmart,,0,136880,191002,1,1
37677,210.0.1,1135734,21S Dewey Short Line to Eastman Ave,,0,136877,191001,1,1
37677,210.0.1,1135735,21L Dewey Long Line to Walmart,,0,136879,191002,1,1
37677,210.0.1,1135736,21S Dewey Short Line to Eastman Ave,,0,136876,191001,1,1
37677,210.0.1,1135737,21L Dewey Long Line to Walmart,,0,136871,191002,1,1
37677,210.0.1,1135738,21S Dewey Short Line to Eastman Ave,,0,136875,191001,1,1
37677,210.0.1,1135739,21L Dewey Long Line to Walmart,,0,136872,191002,1,1
37677,210.0.1,1135740,21S Dewey Short Line to Eastman Ave,,0,136874,191001,1,1
37677,210.0.1,1135741,21L Dewey Long Line to Walmart,,0,136878,191002,1,1
37677,210.0.1,1135742,21S Dewey Short Line to Eastman Ave,,0,136873,191001,1,1
37677,210.0.1,1135743,21L Dewey Long Line to Walmart,,0,136877,191002,1,1
37677,210.0.1,1135744,21S Dewey Short Line to Eastman Ave,,0,137896,191001,1,1
37677,210.0.1,1135745,21L Dewey Long Line to Walmart,,0,136876,191002,1,1
37677,210.0.1,1135746,21S Dewey Short Line to Eastman Ave,,0,136880,191001,1,1
37677,210.0.1,1135747,21L Dewey Long Line to Walmart,,0,137886,191002,1,1
37677,210.0.1,1135748,21S Dewey Short Line to Eastman Ave,,0,136871,191001,1,1
37677,210.0.1,1135749,21L Dewey Long Line to Walmart,,0,136872,191002,1,1
37677,210.0.1,1135750,21S Dewey Short Line to Eastman Ave,,0,136875,191001,1,1
37677,210.0.1,1135751,21L Dewey Long Line to Walmart,,0,137836,191002,1,1
37677,210.0.1,1135752,21S Dewey Short Line to Eastman Ave,,0,136876,191001,1,1
37677,210.0.1,1135753,21L Dewey Long Line to Walmart,,0,137896,191002,1,1
37677,210.0.1,1135754,21S Dewey Short Line to Eastman Ave,,0,136872,191001,1,1
37677,210.0.1,1135755,21L Dewey Long Line to Walmart,,0,137866,191002,1,1
37677,210.0.1,1135756,21S Dewey Short Line to Eastman Ave,,0,136875,191001,1,1
37677,210.0.1,1135757,21L Dewey Long Line to Walmart,,0,137932,191002,1,1
37677,210.0.1,1135758,21L Dewey Long Line to Walmart,,0,136876,191002,1,1
37677,210.0.1,1135759,21L Dewey Long Line to Transit Center,,1,136873,191003,1,1
37677,210.0.1,1135760,21L Dewey Long Line to Transit Center,,1,136872,191003,1,1
37677,210.0.1,1135761,21S Dewey Short Line to Transit Center,,1,136873,191004,1,1
37677,210.0.1,1135762,21S Dewey Short Line to Transit Center,,1,137869,191004,1,1
37677,210.0.1,1135763,21L Dewey Long Line to Transit Center,,1,136877,191003,1,1
